relevance_score,completeness_score,hallucination_detected,latency_ms,estimated_tokens,estimated_cost_usd,keywords_from_context,num_context_chunks,num_response_sentences,index,num_hallucinated_sentences
1.0,0.5,False,,8,1.6e-05,"['add', 'some', 'pepper', 'salt', 'always', 'put', 'cheese', 'salads']",2,1,3038,0
1.0,0.5,False,,6,1.2e-05,"['cheese', 'always', 'put', 'salads', 'yes', 'nice']",2,1,3039,0
1.0,0.625,False,,8,1.6e-05,"['yes', 'cheese', 'nice', 'what', 'kind', 'dressing', 'you', 'use']",2,1,3040,0
1.0,0.5,False,,9,1.8e-05,"['dressing', 'what', 'kind', 'you', 'use', 'pour', 'lots', 'french']",2,1,3041,0
0.7764,0.625,True,,14,2.8e-05,"['french', 'dressing', 'pour', 'lots', 'top', 'too', 'delicious', 'who']",2,3,3042,1
1.0,0.3333,False,,3,6e-06,"['love', 'cheese', 'too']",2,1,3043,0
1.0,0.8333,False,,6,1.2e-05,"['too', 'where', 'does', 'cheese', 'come', 'from']",2,1,3044,0
1.0,0.5714,False,,5,1e-05,"['from', 'where', 'does', 'cheese', 'come', 'comes', 'cows']",2,1,3045,0
1.0,0.8571,False,,14,2.8e-05,"['from', 'cows', 'get', 'comes', 'cheese', 'milk', 'too']",2,1,3046,0
1.0,0.1429,False,,5,1e-05,"['get', 'cheese', 'from', 'cows', 'milk', 'too', 'yes']",2,1,3047,0
1.0,0.8333,False,,8,1.6e-05,"['yes', 'what', 'else', 'get', 'from', 'cows']",2,1,3048,0
1.0,0.4286,False,,7,1.4e-05,"['get', 'what', 'else', 'from', 'cows', 'hamburgers', 'steak']",2,1,3049,0
1.0,0.25,False,,7,1.4e-05,"['get', 'hamburgers', 'steak', 'delicious']",2,1,3050,0
1.0,0.75,False,,5,1e-05,"['delicious', 'also', 'get', 'leather']",2,1,3051,0
1.0,0.75,False,,13,2.6e-05,"['get', 'also', 'leather', 'lot', 'things', 'from', 'cows', 'don']",2,1,3052,0
0.9086,0.25,True,,10,2e-05,"['get', 'lot', 'things', 'from', 'cows', 'don', 'yes', 'cow']",2,2,3053,1
1.0,0.5714,False,,6,1.2e-05,"['used', 'work', 'deli', 'how', 'did', 'you', 'like']",2,1,3054,0
1.0,0.2,False,,4,8e-06,"['how', 'did', 'you', 'like', 'loved']",2,1,3055,0
1.0,0.8333,False,,6,1.2e-05,"['loved', 'did', 'you', 'get', 'free', 'food']",2,1,3056,0
1.0,0.5,False,,9,1.8e-05,"['free', 'did', 'you', 'get', 'food', 'ate', 'cheese', 'meat']",2,1,3057,0
1.0,0.25,False,,7,1.4e-05,"['ate', 'free', 'cheese', 'meat', 'every', 'day', 'sounds', 'like']",2,1,3058,0
1.0,0.5,False,,14,2.8e-05,"['sounds', 'like', 'great', 'job', 'whatever', 'customer', 'ordered', 'sliced']",2,1,3059,0
1.0,0.125,False,,5,1e-05,"['whatever', 'customer', 'ordered', 'sliced', 'off', 'little', 'more', 'did']",2,1,3060,0
1.0,0.625,False,,11,2.2e-05,"['did', 'you', 'get', 'fat', 'but', 'put', 'few', 'pounds']",2,1,3061,0
1.0,0.375,False,,7,1.4e-05,"['but', 'did', 'put', 'few', 'pounds', 'sounds', 'like', 'dream']",2,1,3062,0
1.0,0.5,False,,11,2.2e-05,"['sounds', 'like', 'dream', 'job', 'until', 'one', 'day', 'manager']",2,1,3063,0
1.0,0.375,False,,9,1.8e-05,"['until', 'one', 'day', 'manager', 'caught', 'more', 'free', 'cheese']",2,1,3064,0
1.0,0.6667,False,,6,1.2e-05,"['new', 'diet', 'what', 'you', 'eating', 'now']",2,1,3065,0
1.0,0.5,False,,7,1.4e-05,"['what', 'you', 'eating', 'now', 'switched', 'from', 'pasta', 'potatoes']",2,1,3066,0
1.0,0.4286,False,,6,1.2e-05,"['switched', 'from', 'pasta', 'potatoes', 'why', 'did', 'you']",2,1,3067,0
0.825,0.625,False,,11,2.2e-05,"['food', 'why', 'did', 'you', 'pasta', 'processed', 'potatoes', 'natural']",2,2,3068,0
1.0,0.625,False,,6,1.2e-05,"['food', 'natural', 'pasta', 'processed', 'potatoes', 'has', 'more', 'vitamins']",2,1,3069,0
1.0,0.375,False,,9,1.8e-05,"['natural', 'food', 'has', 'more', 'vitamins', 'just', 'easy', 'prepare']",2,1,3070,0
1.0,0.6667,False,,7,1.4e-05,"['prepare', 'just', 'easy', 'how', 'you', 'potatoes']",2,1,3071,0
1.0,0.5,False,,13,2.6e-05,"['them', 'how', 'you', 'prepare', 'potatoes', 'wash', 'then', 'steam']",2,1,3072,0
1.0,0.2857,False,,5,1e-05,"['them', 'wash', 'then', 'steam', 'minutes', 'pretty', 'simple']",2,1,3073,0
1.0,0.7143,False,,10,2e-05,"['pretty', 'simple', 'then', 'add', 'butter', 'salt', 'pepper']",2,1,3074,0
1.0,0.375,False,,15,3e-05,"['then', 'add', 'butter', 'salt', 'pepper', 'can', 'have', 'all']",2,1,3075,0
1.0,0.1429,False,,4,8e-06,"['girlfriend', 'mom', 'got', 'mad', 'dinner', 'table', 'why']",2,1,3076,0
1.0,0.8571,False,,14,2.8e-05,"['why', 'sprinkled', 'salt', 'pepper', 'food', 'before', 'tasted']",2,1,3077,0
1.0,0.25,False,,7,1.4e-05,"['sprinkled', 'salt', 'pepper', 'food', 'before', 'tasted', 'what', 'matter']",2,1,3078,0
1.0,0.6667,False,,7,1.4e-05,"['what', 'matter', 'her', 'mom', 'great', 'cook']",2,1,3079,0
1.0,0.5,False,,11,2.2e-05,"['her', 'mom', 'great', 'cook', 'little', 'salt', 'pepper', 'never']",2,1,3080,0
1.0,0.375,False,,5,1e-05,"['hurt', 'little', 'salt', 'pepper', 'never', 'anything', 'her', 'feelings']",2,1,3081,0
1.0,0.0,False,,2,4e-06,"['hurt', 'her', 'feelings']",2,1,3082,0
1.0,1.0,False,,14,2.8e-05,"['apologized', 'her', 'but', 'could', 'tell', 'she', 'still', 'upset']",2,1,3083,0
1.0,0.125,False,,8,1.6e-05,"['apologized', 'her', 'but', 'could', 'tell', 'she', 'still', 'upset']",2,1,3084,0
1.0,0.25,False,,13,2.6e-05,"['maybe', 'you', 'shouldn', 'eat', 'there', 'again', 'sure', 'everything']",2,1,3085,0
0.8685,0.25,False,,13,2.6e-05,"['sure', 'everything', 'will', 'okay', 'day', 'two', 'your', 'girlfriend']",2,2,3086,0
1.0,0.2857,False,,4,8e-06,"['eat', 'same', 'thing', 'every', 'day', 'you', 'kidding']",2,1,3087,0
1.0,0.3333,False,,6,1.2e-05,"['you', 'kidding', 'serious']",2,1,3088,0
1.0,0.75,False,,6,1.2e-05,"['serious', 'doesn', 'get', 'old']",2,1,3089,0
1.0,0.5714,False,,11,2.2e-05,"['doesn', 'get', 'old', 'because', 'eating', 'food', 'like']",2,1,3090,0
1.0,0.5,False,,10,2e-05,"['day', 'because', 'eating', 'food', 'like', 'but', 'same', 'thing']",2,1,3091,0
1.0,0.375,False,,18,3.6e-05,"['day', 'old', 'but', 'same', 'thing', 'after', 'gets', 'well']",2,1,3092,0
1.0,0.25,False,,9,1.8e-05,"['well', 'guess', 'ever', 'does', 'get', 'old', 'change', 'something']",2,1,3093,0
1.0,0.2857,False,,6,1.2e-05,"['vegetables', 'you', 'eat', 'fruits', 'every', 'day', 'hate']",2,1,3094,0
1.0,0.6667,False,,5,1e-05,"['hate', 'vegetables', 'but', 'you', 'eat', 'fruits']",2,1,3095,0
1.0,0.625,False,,14,2.8e-05,"['eat', 'one', 'but', 'you', 'fruits', 'two', 'apples', 'banana']",2,1,3096,0
1.0,0.0,False,,9,1.8e-05,"['one', 'eat', 'two', 'apples', 'banana', 'orange', 'every', 'day']",2,1,3097,0
1.0,0.4,False,,4,8e-06,"['wrong', 'there', 'something', 'orange', 'what']",2,1,3098,0
1.0,0.5,False,,5,1e-05,"['what', 'wrong', 'not', 'orange']",2,1,3099,0
1.0,0.75,False,,6,1.2e-05,"['orange', 'not', 'your', 'isn']",2,1,3100,0
1.0,0.4,False,,7,1.4e-05,"['orange', 'your', 'isn', 'dark', 'pink']",2,1,3101,0
0.802,0.75,False,,12,2.4e-05,"['dark', 'pink', 'you', 'sure', 'never', 'heard', 'such', 'thing']",2,2,3102,0
1.0,0.25,False,,14,2.8e-05,"['you', 'sure', 'never', 'heard', 'such', 'thing', 'just', 'peeled']",2,1,3103,0
0.8657,0.5,True,,15,3e-05,"['right', 'just', 'peeled', 'looking', 'now', 'let', 'see', 'yes']",2,3,3104,2
1.0,0.0,False,,8,1.6e-05,"['let', 'see', 'yes', 'you', 'right', 'your', 'orange', 'pink']",2,1,3105,0
0.891,0.375,True,,22,4.4e-05,"['who', 'ever', 'heard', 'such', 'thing', 'look', 'here', 'little']",2,3,3106,1
1.0,0.125,False,,7,1.4e-05,"['look', 'here', 'little', 'sticker', 'called', 'pink', 'navel', 'what']",2,1,3107,0
0.9609,0.625,True,,11,2.2e-05,"['what', 'world', 'coming', 'who', 'knows', 'maybe', 'soon', 'have']",2,2,3108,1
0.9266,0.8333,False,,12,2.4e-05,"['love', 'peanuts', 'too', 'them', 'roasted', 'salted']",2,2,3109,0
1.0,0.4286,False,,5,1e-05,"['love', 'too', 'them', 'roasted', 'salted', 'boiled', 'peanuts']",2,1,3110,0
0.87,0.6,False,,9,1.8e-05,"['boiled', 'love', 'peanuts', 'never', 'heard']",2,2,3111,0
1.0,0.625,False,,13,2.6e-05,"['boiled', 'never', 'heard', 'just', 'boil', 'raw', 'peanuts', 'salt']",2,1,3112,0
1.0,0.0,False,,8,1.6e-05,"['just', 'boil', 'raw', 'peanuts', 'salt', 'water', 'until', 'shells']",2,1,3113,0
1.0,0.5,False,,8,1.6e-05,"['they', 'have', 'try', 'them', 'sometime', 'best', 'when', 'hot']",2,1,3114,0
1.0,0.4286,False,,7,1.4e-05,"['they', 'best', 'when', 'hot', 'brother', 'allergic', 'peanuts']",2,1,3115,0
1.0,0.4,False,,5,1e-05,"['brother', 'allergic', 'peanuts', 'not', 'good']",2,1,3116,0
0.7818,0.7143,True,,14,2.8e-05,"['not', 'good', 'isn', 'almost', 'died', 'when', 'little']",2,2,3117,1
1.0,0.375,False,,13,2.6e-05,"['isn', 'almost', 'died', 'when', 'little', 'guess', 'has', 'very']",2,1,3118,0
1.0,0.375,False,,7,1.4e-05,"['has', 'very', 'guess', 'careful', 'about', 'what', 'eats', 'strict']",2,1,3119,0
1.0,0.7143,False,,6,1.2e-05,"['gaining', 'weight', 'how', 'much', 'have', 'you', 'gained']",2,1,3120,0
1.0,0.375,False,,6,1.2e-05,"['how', 'much', 'have', 'you', 'gained', 'three', 'pounds', 'just']",2,1,3121,0
1.0,0.4286,False,,5,1e-05,"['three', 'pounds', 'just', 'month', 'you', 'know', 'why']",2,1,3122,0
1.0,0.5,False,,8,1.6e-05,"['you', 'know', 'why', 'think', 'ice', 'cream']",2,1,3123,0
1.0,0.8333,False,,6,1.2e-05,"['ice', 'cream', 'think', 'you', 'started', 'eating']",2,1,3124,0
1.0,0.1667,False,,5,1e-05,"['you', 'started', 'eating', 'ice', 'cream', 'sale']",2,1,3125,0
1.0,0.8333,False,,6,1.2e-05,"['sale', 'how', 'much', 'did', 'you', 'buy']",2,1,3126,0
1.0,0.375,False,,9,1.8e-05,"['how', 'much', 'did', 'you', 'buy', 'filled', 'freezer', 'ice']",2,1,3127,0
1.0,0.5,False,,8,1.6e-05,"['filled', 'freezer', 'ice', 'cream', 'well', 'won', 'last', 'forever']",2,1,3128,0
1.0,0.5,False,,13,2.6e-05,"['well', 'won', 'last', 'forever', 'figure', 'finish', 'all', 'next']",2,1,3129,0
1.0,0.375,False,,14,2.8e-05,"['figure', 'finish', 'all', 'next', 'week', 'then', 'you', 'can']",2,1,3130,0
0.7277,0.8333,False,,12,2.4e-05,"['you', 'stuffed', 'course', 'ate', 'everything', 'table']",2,2,3131,0
1.0,0.375,False,,8,1.6e-05,"['you', 'course', 'ate', 'everything', 'table', 'don', 'like', 'eat']",2,1,3132,0
1.0,0.875,False,,15,3e-05,"['don', 'like', 'eat', 'leftovers', 'glad', 'hear', 'there', 'something']",2,1,3133,0
1.0,0.125,False,,8,1.6e-05,"['like', 'glad', 'hear', 'there', 'something', 'you', 'don', 'eat']",2,1,3134,0
1.0,0.5714,False,,7,1.4e-05,"['like', 'food', 'hot', 'fresh', 'you', 'see', 'disappear']",2,1,3135,0
1.0,0.5,False,,8,1.6e-05,"['like', 'you', 'see', 'disappear', 'don', 'reheated']",2,1,3136,0
1.0,0.625,False,,11,2.2e-05,"['don', 'like', 'reheated', 'well', 'you', 'have', 'hot', 'fresh']",2,1,3137,0
1.0,0.0,False,,10,2e-05,"['well', 'you', 'have', 'hot', 'fresh', 'food', 'tomorrow', 'night']",2,1,3138,0
1.0,0.625,False,,6,1.2e-05,"['full', 'going', 'burst', 'you', 'should', 'loosen', 'your', 'belt']",2,1,3139,0
1.0,0.625,False,,13,2.6e-05,"['belt', 'you', 'should', 'loosen', 'your', 'already', 'loosened', 'unbuttoned']",2,1,3140,0
1.0,0.375,False,,9,1.8e-05,"['already', 'loosened', 'belt', 'unbuttoned', 'pants', 'well', 'don', 'stand']",2,1,3141,0
1.0,0.5,False,,6,1.2e-05,"['saw', 'what', 'you', 'did', 'didn', 'anything']",2,1,3142,0
1.0,0.6,False,,6,1.2e-05,"['didn', 'anything', 'yes', 'you', 'did']",2,1,3143,0
1.0,0.6667,False,,6,1.2e-05,"['you', 'yes', 'did', 'what', 'talking', 'about']",2,1,3144,0
1.0,1.0,False,,8,1.6e-05,"['what', 'you', 'talking', 'about', 'know']",2,1,3145,0
1.0,0.375,False,,7,1.4e-05,"['you', 'know', 'what', 'talking', 'about', 'don', 'have', 'any']",2,1,3146,0
1.0,0.5,False,,6,1.2e-05,"['you', 'don', 'have', 'any', 'idea', 'know', 'what', 'did']",2,1,3147,0
1.0,0.75,False,,10,2e-05,"['you', 'know', 'what', 'did', 'maybe', 'but', 'how', 'could']",2,1,3148,0
1.0,0.375,False,,6,1.2e-05,"['know', 'you', 'maybe', 'but', 'how', 'could', 'because', 'watching']",2,1,3149,0
1.0,0.5,False,,9,1.8e-05,"['because', 'watching', 'you', 'okay', 'sorry', 'did']",2,1,3150,0
0.9387,0.625,False,,14,2.8e-05,"['okay', 'sorry', 'did', 'don', 'drink', 'milk', 'out', 'carton']",2,2,3151,0
1.0,0.5,False,,13,2.6e-05,"['drink', 'out', 'carton', 'don', 'milk', 'use', 'glass', 'promise']",2,1,3152,0
1.0,0.0,False,,4,8e-06,"['like', 'shirt']",2,1,3153,0
1.0,1.0,False,,5,1e-05,"['how', 'much']",2,1,3154,0
0.8317,0.6667,False,,10,2e-05,"['how', 'much', 'don', 'know', 'tag', 'missing']",2,2,3155,0
1.0,0.3333,False,,4,8e-06,"['don', 'know', 'tag', 'missing', 'ask', 'clerk']",2,1,3156,0
1.0,0.3333,False,,3,6e-06,"['ask', 'clerk', 'will']",2,1,3157,0
0.8427,0.8571,False,,12,2.4e-05,"['will', 'look', 'here', 'another', 'shirt', 'just', 'like']",2,2,3158,0
1.0,0.25,False,,7,1.4e-05,"['look', 'here', 'another', 'shirt', 'just', 'like', 'does', 'have']",2,1,3159,0
0.6221,0.5,False,,11,2.2e-05,"['does', 'have', 'price', 'tag', 'yes', 'only']",2,2,3160,0
1.0,0.4,False,,6,1.2e-05,"['yes', 'does', 'only', 'great', 'price']",2,1,3161,0
1.0,0.6667,False,,9,1.8e-05,"['great', 'price', 'think', 'buy', 'both', 'them']",2,1,3162,0
1.0,0.625,False,,8,1.6e-05,"['them', 'think', 'buy', 'both', 'you', 'better', 'try', 'first']",2,1,3163,0
1.0,0.4,False,,3,6e-06,"['you', 'bought', 'pair', 'pants', 'thank']",2,1,3164,0
1.0,0.6,False,,5,1e-05,"['thank', 'you', 'hope', 'they', 'fit']",2,1,3165,0
1.0,0.6667,False,,7,1.4e-05,"['hope', 'they', 'fit', 'you', 'kept', 'receipt']",2,1,3166,0
1.0,0.625,False,,7,1.4e-05,"['you', 'hope', 'kept', 'receipt', 'think', 'they', 'won', 'fit']",2,1,3167,0
1.0,0.5,False,,9,1.8e-05,"['think', 'you', 'they', 'won', 'fit', 'put', 'some', 'weight']",2,1,3168,0
1.0,0.4,False,,3,6e-06,"['think', 'put', 'some', 'weight', 'you']",2,1,3169,0
1.0,0.6,False,,6,1.2e-05,"['you', 'think', 'maybe', 'pound', 'two']",2,1,3170,0
1.0,0.8333,False,,6,1.2e-05,"['maybe', 'pound', 'two', 'four', 'five', 'pounds']",2,1,3171,0
1.0,0.4286,False,,8,1.6e-05,"['maybe', 'four', 'five', 'pounds', 'waist', 'bigger', 'than']",2,1,3172,0
0.7285,0.75,False,,11,2.2e-05,"['waist', 'bigger', 'than', 'problem', 'these', 'pants', 'have', 'elastic']",2,2,3173,0
1.0,0.25,False,,5,1e-05,"['problem', 'these', 'pants', 'have', 'elastic', 'waistband', 'you', 'smart']",2,1,3174,0
1.0,0.5714,False,,7,1.4e-05,"['what', 'need', 'buy', 'let', 'look', 'our', 'list']",2,1,3175,0
1.0,0.4286,False,,7,1.4e-05,"['let', 'look', 'our', 'list', 'know', 'need', 'milk']",2,1,3176,0
1.0,0.25,False,,3,6e-06,"['know', 'need', 'milk', 'nonfat']",2,1,3177,0
0.698,0.75,False,,6,1.2e-05,"['nonfat', 'course', 'what', 'else']",2,2,3178,0
1.0,0.5714,False,,9,1.8e-05,"['course', 'what', 'else', 'need', 'cheese', 'bread', 'ham']",2,1,3179,0
1.0,0.5,False,,5,1e-05,"['cheese', 'need', 'bread', 'ham', 'what', 'kind']",2,1,3180,0
1.0,0.25,False,,3,6e-06,"['what', 'kind', 'cheese', 'swiss']",2,1,3181,0
1.0,0.75,False,,10,2e-05,"['swiss', 'course', 'cheese', 'holes']",2,1,3182,0
1.0,0.7143,False,,9,1.8e-05,"['cheese', 'course', 'holes', 'never', 'used', 'buy', 'swiss']",2,1,3183,0
1.0,0.2857,False,,3,6e-06,"['never', 'used', 'buy', 'swiss', 'cheese', 'why', 'not']",2,1,3184,0
1.0,0.6667,False,,10,2e-05,"['why', 'not', 'didn', 'want', 'pay', 'holes']",2,1,3185,0
1.0,0.625,False,,8,1.6e-05,"['need', 'some', 'pants', 'thought', 'you', 'just', 'bought', 'pair']",2,1,3186,0
1.0,0.1667,False,,3,6e-06,"['thought', 'you', 'just', 'bought', 'pair', 'did']",2,1,3187,0
1.0,0.8,False,,8,1.6e-05,"['did', 'what', 'wrong', 'them', 'soon']",2,1,3188,0
1.0,0.5,False,,15,3e-05,"['what', 'wrong', 'them', 'soon', 'pants', 'fine', 'but', 'pocket']",2,1,3189,0
1.0,0.25,False,,12,2.4e-05,"['pocket', 'your', 'pants', 'fine', 'but', 'has', 'huge', 'hole']",2,1,3190,0
1.0,0.25,False,,8,1.6e-05,"['your', 'you', 'shouldn', 'carry', 'keys', 'pens', 'pocket', 'but']",2,1,3191,0
1.0,0.625,False,,8,1.6e-05,"['but', 'what', 'pockets', 'you', 'should', 'carry', 'them', 'purse']",2,1,3192,0
1.0,0.625,False,,13,2.6e-05,"['carry', 'you', 'should', 'them', 'purse', 'man', 'men', 'don']",2,1,3193,0
1.0,0.375,False,,10,2e-05,"['man', 'men', 'don', 'carry', 'purses', 'well', 'you', 'should']",2,1,3194,0
1.0,0.25,False,,12,2.4e-05,"['pockets', 'well', 'you', 'should', 'buy', 'pants', 'stronger', 'would']",2,1,3195,0
1.0,0.0,False,,6,1.2e-05,"['would', 'could', 'find', 'someone', 'who', 'makes', 'strong', 'pockets']",2,1,3196,0
1.0,0.625,False,,12,2.4e-05,"['what', 'those', 'wipes', 'you', 'use', 'them', 'wipe', 'handle']",2,1,3197,0
1.0,0.125,False,,6,1.2e-05,"['you', 'use', 'them', 'wipe', 'handle', 'shopping', 'cart', 'great']",2,1,3198,0
1.0,0.75,False,,12,2.4e-05,"['great', 'idea', 'yes', 'all', 'markets', 'just', 'started', 'offering']",2,1,3199,0
1.0,0.125,False,,8,1.6e-05,"['wipes', 'yes', 'all', 'markets', 'just', 'started', 'offering', 'shoppers']",2,1,3200,0
1.0,0.625,False,,9,1.8e-05,"['five', 'going', 'take', 'wipes', 'what', 'you', 'need', 'them']",2,1,3201,0
1.0,0.375,False,,14,2.8e-05,"['wipe', 'what', 'you', 'need', 'five', 'them', 'one', 'handle']",2,1,3202,0
1.0,0.4286,False,,8,1.6e-05,"['wipe', 'produce', 'one', 'handle', 'others', 'what', 'matter']",2,1,3203,0
1.0,0.625,False,,10,2e-05,"['what', 'matter', 'produce', 'you', 'think', 'bananas', 'fell', 'from']",2,1,3204,0
1.0,0.375,False,,5,1e-05,"['you', 'think', 'bananas', 'fell', 'from', 'sky', 'what', 'mean']",2,1,3205,0
1.0,0.75,False,,20,4e-05,"['mean', 'what', 'you', 'someone', 'used', 'their', 'dirty', 'hands']",2,1,3206,0
1.0,0.25,False,,19,3.8e-05,"['dirty', 'you', 'mean', 'someone', 'used', 'their', 'hands', 'pick']",2,1,3207,0
1.0,0.4,False,,5,1e-05,"['did', 'you', 'cents', 'store', 'yes']",2,1,3208,0
1.0,0.8,False,,5,1e-05,"['did', 'yes', 'what', 'you', 'buy']",2,1,3209,0
1.0,0.5,False,,13,2.6e-05,"['what', 'did', 'you', 'buy', 'well', 'got', 'lot', 'good']",2,1,3210,0
1.0,0.25,False,,3,6e-06,"['well', 'got', 'lot', 'good', 'deals', 'usual', 'like', 'what']",2,1,3211,0
1.0,0.75,False,,12,2.4e-05,"['like', 'what', 'well', 'dozen', 'large', 'eggs', 'were', 'only']",2,1,3212,0
1.0,0.125,False,,6,1.2e-05,"['well', 'dozen', 'large', 'eggs', 'were', 'only', 'cents', 'good']",2,1,3213,0
1.0,0.75,False,,13,2.6e-05,"['good', 'deal', 'one', 'pound', 'tub', 'soft', 'butter', 'same']",2,1,3214,0
1.0,0.125,False,,4,8e-06,"['one', 'pound', 'tub', 'soft', 'butter', 'same', 'price', 'another']",2,1,3215,0
1.0,0.75,False,,14,2.8e-05,"['deal', 'another', 'good', 'but', 'best', 'five', 'pounds', 'potatoes']",2,1,3216,0
1.0,0.125,False,,10,2e-05,"['but', 'best', 'deal', 'five', 'pounds', 'potatoes', 'cents', 'don']",2,1,3217,0
1.0,0.25,False,,12,2.4e-05,"['don', 'know', 'how', 'store', 'makes', 'money', 'neither', 'but']",2,1,3218,0
1.0,0.5,False,,7,1.4e-05,"['need', 'new', 'computer', 'what', 'matter', 'yours']",2,1,3219,0
1.0,0.5,False,,6,1.2e-05,"['what', 'matter', 'yours', 'six', 'years', 'old']",2,1,3220,0
1.0,0.5,False,,5,1e-05,"['old', 'six', 'years', 'pretty']",2,1,3221,0
1.0,0.75,False,,15,3e-05,"['pretty', 'old', 'still', 'works', 'but', 'going', 'give', 'charity']",2,1,3222,0
1.0,0.375,False,,10,2e-05,"['going', 'still', 'works', 'but', 'give', 'charity', 'you', 'buy']",2,1,3223,0
1.0,0.3333,False,,8,1.6e-05,"['laptop', 'you', 'going', 'buy', 'desktop', 'course']",2,1,3224,0
1.0,0.3333,False,,6,1.2e-05,"['laptop', 'course', 'mac']",2,1,3225,0
1.0,0.75,False,,6,1.2e-05,"['mac', 'haven', 'decided', 'yet']",2,1,3226,0
1.0,0.5714,False,,9,1.8e-05,"['more', 'haven', 'decided', 'yet', 'people', 'using', 'macs']",2,1,3227,0
1.0,0.5,False,,10,2e-05,"['more', 'people', 'using', 'macs', 'but', 'percent', 'world', 'uses']",2,1,3228,0
1.0,0.375,False,,10,2e-05,"['but', 'percent', 'world', 'uses', 'pcs', 'not', 'going', 'change']",2,1,3229,0
1.0,0.4,False,,3,6e-06,"['got', 'ripped', 'off', 'what', 'happened']",2,1,3230,0
1.0,0.7143,False,,11,2.2e-05,"['what', 'happened', 'had', 'car', 'problem', 'went', 'online']",2,1,3231,0
1.0,0.375,False,,6,1.2e-05,"['had', 'car', 'problem', 'went', 'online', 'did', 'you', 'find']",2,1,3232,0
0.7471,0.75,False,,18,3.6e-05,"['did', 'solution', 'you', 'find', 'yes', 'site', 'went', 'said']",2,2,3233,0
1.0,0.0,False,,7,1.4e-05,"['yes', 'did', 'site', 'went', 'said', 'they', 'would', 'send']",2,1,3234,0
1.0,0.75,False,,18,3.6e-05,"['sent', 'what', 'problem', 'them', 'using', 'credit', 'card', 'but']",2,1,3235,0
1.0,0.0,False,,7,1.4e-05,"['sent', 'them', 'using', 'credit', 'card', 'but', 'they', 'never']",2,1,3236,0
1.0,0.625,False,,11,2.2e-05,"['what', 'you', 'going', 'sent', 'them', 'email', 'asking', 'money']",2,1,3237,0
1.0,0.375,False,,6,1.2e-05,"['them', 'sent', 'email', 'asking', 'money', 'back', 'have', 'you']",2,1,3238,0
0.7467,0.375,False,,9,1.8e-05,"['have', 'you', 'heard', 'from', 'them', 'not', 'yet', 'been']",2,2,3239,0
1.0,0.5,False,,13,2.6e-05,"['not', 'yet', 'been', 'week', 'well', 'guess', 'lesson', 'you']",2,1,3240,0
1.0,0.4,False,,3,6e-06,"['where', 'pencil', 'sharpener', 'which', 'one']",2,1,3241,0
0.8721,0.8333,False,,10,2e-05,"['one', 'which', 'any', 'need', 'sharpen', 'pencil']",2,2,3242,0
1.0,0.5,False,,11,2.2e-05,"['one', 'any', 'need', 'sharpen', 'pencil', 'think', 'there', 'dining']",2,1,3243,0
1.0,0.375,False,,5,1e-05,"['there', 'think', 'one', 'dining', 'room', 'table', 'already', 'looked']",2,1,3244,0
1.0,0.625,False,,8,1.6e-05,"['already', 'looked', 'there', 'did', 'you', 'look', 'desk', 'drawer']",2,1,3245,0
1.0,0.5,False,,8,1.6e-05,"['did', 'you', 'look', 'desk', 'drawer', 'yes', 'looked', 'there']",2,1,3246,0
1.0,0.5,False,,9,1.8e-05,"['yes', 'looked', 'there', 'too', 'don', 'have', 'about', 'five']",2,1,3247,0
1.0,0.5,False,,9,1.8e-05,"['have', 'don', 'about', 'five', 'sharpeners', 'yes', 'but', 'they']",2,1,3248,0
1.0,0.25,False,,12,2.4e-05,"['yes', 'but', 'they', 'seem', 'have', 'legs', 'tomorrow', 'going']",2,1,3249,0
1.0,0.375,False,,11,2.2e-05,"['tomorrow', 'going', 'buy', 'electric', 'sharpener', 'get', 'one', 'rubber']",2,1,3250,0
0.9257,0.25,True,,12,2.4e-05,"['get', 'one', 'rubber', 'suction', 'cups', 'bottom', 'yes', 'way']",2,2,3251,1
1.0,0.5,False,,6,1.2e-05,"['trying', 'stretch', 'dollars', 'how', 'you', 'doing']",2,1,3252,0
1.0,0.5714,False,,8,1.6e-05,"['how', 'you', 'doing', 'started', 'shopping', 'dollar', 'store']",2,1,3253,0
1.0,0.4286,False,,7,1.4e-05,"['started', 'shopping', 'dollar', 'store', 'saves', 'lot', 'money']",2,1,3254,0
1.0,0.625,False,,10,2e-05,"['saves', 'lot', 'money', 'bought', 'three', 'pounds', 'potatoes', 'dollar']",2,1,3255,0
1.0,0.2857,False,,6,1.2e-05,"['bought', 'three', 'pounds', 'potatoes', 'dollar', 'good', 'deal']",2,1,3256,0
1.0,0.75,False,,11,2.2e-05,"['good', 'deal', 'yes', 'even', 'though', 'some', 'potatoes', 'had']",2,1,3257,0
1.0,0.125,False,,7,1.4e-05,"['yes', 'even', 'though', 'some', 'potatoes', 'had', 'eyes', 'just']",2,1,3258,0
1.0,0.5,False,,16,3.2e-05,"['coffee', 'just', 'put', 'them', 'fridge', 'also', 'bought', 'can']",2,1,3259,0
1.0,0.125,False,,6,1.2e-05,"['coffee', 'also', 'bought', 'can', 'cheap', 'bag', 'good', 'why']",2,1,3260,0
1.0,0.5,False,,5,1e-05,"['why', 'did', 'you', 'mixed', 'them', 'together']",2,1,3261,0
